,index,toxicity_score_jigsaw
2512,2512,0.3125298
2513,2513,0.07319953
2514,2514,0.1135971
2515,2515,0.690013
2516,2516,0.9432248
2517,2517,0.195854
2518,2518,0.7944444
2519,2519,0.904842
2520,2520,0.5717557
2521,2521,0.7944444
2522,2522,0.6922321
2523,2523,0.7255612
2524,2524,0.7197581
2525,2525,0.8398533
2526,2526,0.9077955
2527,2527,0.8729808
2528,2528,0.5717557
2529,2529,0.9136533
2530,2530,0.3056773
2531,2531,0.8666866
2532,2532,0.3095653
2533,2533,0.5717557
2534,2534,0.572942
2535,2535,0.8394276
2536,2536,0.06896552
2537,2537,0.7050251
2538,2538,0.4914762
2539,2539,0.07319953
2540,2540,0.7649919
2541,2541,0.690013
2542,2542,0.03993576
2543,2543,0.946424
2544,2544,0.9077955
2545,2545,0.7255612
2546,2546,0.3135498
2547,2547,0.9077955
2548,2548,0.3782794
2549,2549,0.3131407
2550,2550,0.9261549
2551,2551,0.8586719
2552,2552,0.6922321
2553,2553,0.03575113
2554,2554,0.03461841
2555,2555,0.3011592
2556,2556,0.579693
2557,2557,0.7252876
2558,2558,0.690013
2559,2559,0.5717557
2560,2560,0.779972
2561,2561,0.03461841
2562,2562,0.5717557
2563,2563,0.7255612
2564,2564,0.07860203
2565,2565,0.579693
2566,2566,0.641728
2567,2567,0.4914762
2568,2568,0.9077955
2569,2569,0.512351
2570,2570,0.3135498
2571,2571,0.4914762
2572,2572,0.9145005
2573,2573,0.7255612
2574,2574,0.8910933
2575,2575,0.9077955
2576,2576,0.6950422
2577,2577,0.07319953
2578,2578,0.9432248
2579,2579,0.9432248
2580,2580,0.8398533
2581,2581,0.7255612
2582,2582,0.6534783
2583,2583,0.3532715
2584,2584,0.07319953
2585,2585,0.6916136
2586,2586,0.1249908
2587,2587,0.8667119
2588,2588,0.1202027
2589,2589,0.7649919
2590,2590,0.9432248
2591,2591,0.7385965
2592,2592,0.690013
2593,2593,0.7649919
2594,2594,0.9432248
2595,2595,0.6624252
2596,2596,0.9758461
2597,2597,0.579693
2598,2598,0.3135498
2599,2599,0.9077955
2600,2600,0.6427481
2601,2601,0.9077955
2602,2602,0.63905
2603,2603,0.6327041
2604,2604,0.5717557
2605,2605,0.7385965
2606,2606,0.1349265
2607,2607,0.5725859
2608,2608,0.5717557
2609,2609,0.7255612
2610,2610,0.742623
2611,2611,0.7944444
2612,2612,0.2208888
2613,2613,0.9077955
2614,2614,0.9077955
2615,2615,0.9077955
2616,2616,0.1331537
2617,2617,0.312738
2618,2618,0.9077955
2619,2619,0.8143812
2620,2620,0.9407611
2621,2621,0.7617698
2622,2622,0.579693
2623,2623,0.9432248
2624,2624,0.6427481
2625,2625,0.6922321
2626,2626,0.9077955
2627,2627,0.313362
2628,2628,0.4914762
2629,2629,0.579693
2630,2630,0.7255612
2631,2631,0.5717557
2632,2632,0.08256948
2633,2633,0.03461841
2634,2634,0.1258065
2635,2635,0.1176351
2636,2636,0.06896552
2637,2637,0.3301111
2638,2638,0.5717557
2639,2639,0.7222005
2640,2640,0.7255612
2641,2641,0.9077955
2642,2642,0.7944444
2643,2643,0.9284259
2644,2644,0.9496507
2645,2645,0.08605812
2646,2646,0.6922321
2647,2647,0.7655273
2648,2648,0.9461381
2649,2649,0.7115467
2650,2650,0.1258065
2651,2651,0.9804333
2652,2652,0.7197581
2653,2653,0.9435647
2654,2654,0.2972873
2655,2655,0.6427481
2656,2656,0.1258065
2657,2657,0.9463268
2658,2658,0.1931896
2659,2659,0.6922321
2660,2660,0.579693
2661,2661,0.1258065
2662,2662,0.7370892
2663,2663,0.7255612
2664,2664,0.06896552
2665,2665,0.7842296
2666,2666,0.8143812
2667,2667,0.8668033
2668,2668,0.6427481
2669,2669,0.06896552
2670,2670,0.8305473
2671,2671,0.136041
2672,2672,0.9335625
2673,2673,0.5377837
2674,2674,0.8588201
2675,2675,0.3796552
2676,2676,0.5843052
2677,2677,0.6922321
2678,2678,0.7944444
2679,2679,0.03443779
2680,2680,0.9077955
2681,2681,0.6427481
2682,2682,0.8667942
2683,2683,0.9557434
2684,2684,0.5781148
2685,2685,0.7649919
2686,2686,0.06896552
2687,2687,0.7255612
2688,2688,0.769115
2689,2689,0.4630045
2690,2690,0.4638003
2691,2691,0.690013
2692,2692,0.8398533
2693,2693,0.3782794
2694,2694,0.9007667
2695,2695,0.7944444
2696,2696,0.9077955
2697,2697,0.5461597
2698,2698,0.6597421
2699,2699,0.9432248
2700,2700,0.5762966
2701,2701,0.8668033
2702,2702,0.0199005
2703,2703,0.9432248
2704,2704,0.6237414
2705,2705,0.7944444
2706,2706,0.03461841
2707,2707,0.4914762
2708,2708,0.7255612
2709,2709,0.9077955
2710,2710,0.3225514
2711,2711,0.4630045
2712,2712,0.05855918
2713,2713,0.3523173
2714,2714,0.9077955
2715,2715,0.7543777
2716,2716,0.6922321
2717,2717,0.3782794
2718,2718,0.5933775
2719,2719,0.3130668
2720,2720,0.1624698
2721,2721,0.9077955
2722,2722,0.08098541
2723,2723,0.8398533
2724,2724,0.7944444
2725,2725,0.5928581
2726,2726,0.3782794
2727,2727,0.7333177
2728,2728,0.4119934
2729,2729,0.9432248
2730,2730,0.7944444
2731,2731,0.9077955
2732,2732,0.6907181
2733,2733,0.2598958
2734,2734,0.6922321
2735,2735,0.8933595
2736,2736,0.7197581
2737,2737,0.7404987
2738,2738,0.9765486
2739,2739,0.3782794
2740,2740,0.07007368
2741,2741,0.9077955
2742,2742,0.1258065
2743,2743,0.7251401
2744,2744,0.723342
2745,2745,0.3135498
2746,2746,0.7255612
2747,2747,0.3135498
2748,2748,0.9077955
2749,2749,0.7649919
2750,2750,0.4914762
2751,2751,0.5717557
2752,2752,0.6026076
2753,2753,0.4841684
2754,2754,0.03461841
2755,2755,0.7255612
2756,2756,0.9077955
2757,2757,0.6427481
2758,2758,0.5531104
2759,2759,0.5755242
2760,2760,0.5624369
2761,2761,0.7197581
2762,2762,0.3473326
2763,2763,0.5717557
2764,2764,0.3782794
2765,2765,0.4630045
2766,2766,0.9432248
2767,2767,0.7255612
2768,2768,0.6062412
2769,2769,0.9186415
2770,2770,0.7442347
2771,2771,0.7944444
2772,2772,0.7649919
2773,2773,0.632996
2774,2774,0.4914762
2775,2775,0.9432248
2776,2776,0.7255612
2777,2777,0.7255612
2778,2778,0.9432248
2779,2779,0.9077955
2780,2780,0.9432248
2781,2781,0.1515055
2782,2782,0.6922321
2783,2783,0.1943676
2784,2784,0.5717557
2785,2785,0.690013
2786,2786,0.635004
2787,2787,0.2126154
2788,2788,0.7370001
2789,2789,0.9432248
2790,2790,0.313183
2791,2791,0.7255612
2792,2792,0.1258065
2793,2793,0.8831245
2794,2794,0.9824578
2795,2795,0.4630045
2796,2796,0.8667653
2797,2797,0.4914762
2798,2798,0.8260744
2799,2799,0.1258065
2800,2800,0.1068421
2801,2801,0.1145282
2802,2802,0.5726017
2803,2803,0.8668033
2804,2804,0.9432248
2805,2805,0.9862174
2806,2806,0.9077955
2807,2807,0.6465796
2808,2808,0.690013
2809,2809,0.7649919
2810,2810,0.3782794
2811,2811,0.579693
2812,2812,0.6427481
2813,2813,0.6427481
2814,2814,0.9077955
2815,2815,0.9077955
2816,2816,0.6902177
2817,2817,0.4669921
2818,2818,0.9077955
2819,2819,0.9077955
2820,2820,0.5717557
2821,2821,0.6427481
2822,2822,0.579693
2823,2823,0.7255612
2824,2824,0.605079
2825,2825,0.7255612
2826,2826,0.5881813
2827,2827,0.1346367
2828,2828,0.4027541
2829,2829,0.9862174
2830,2830,0.2247324
2831,2831,0.9432248
2832,2832,0.7255612
2833,2833,0.5596647
2834,2834,0.5717557
2835,2835,0.7231993
2836,2836,0.225416
2837,2837,0.7649919
2838,2838,0.5331028
2839,2839,0.690013
2840,2840,0.3070778
2841,2841,0.9432248
2842,2842,0.9077955
2843,2843,0.6427481
2844,2844,0.4630045
2845,2845,0.07319953
2846,2846,0.6427481
2847,2847,0.3782794
2848,2848,0.7944444
2849,2849,0.03461841
2850,2850,0.9077955
2851,2851,0.3465123
2852,2852,0.4630045
2853,2853,0.08028034
2854,2854,0.9432248
2855,2855,0.0199005
2856,2856,0.5631408
2857,2857,0.7365749
2858,2858,0.3124409
2859,2859,0.9976477
2860,2860,0.2831426
2861,2861,0.8094519
2862,2862,0.6427481
2863,2863,0.07319953
2864,2864,0.06896552
2865,2865,0.5774728
2866,2866,0.2188625
2867,2867,0.9077955
2868,2868,0.4116805
2869,2869,0.9077955
2870,2870,0.119053
2871,2871,0.7385965
2872,2872,0.9432248
2873,2873,0.9077955
2874,2874,0.5717557
2875,2875,0.690013
2876,2876,0.7649919
2877,2877,0.3012732
2878,2878,0.3014851
2879,2879,0.4099725
2880,2880,0.8184184
2881,2881,0.9432248
2882,2882,0.9077955
2883,2883,0.9887429
2884,2884,0.4180919
2885,2885,0.2139252
2886,2886,0.9077955
2887,2887,0.313388
2888,2888,0.06896552
2889,2889,0.06896552
2890,2890,0.8029467
2891,2891,0.08017331
2892,2892,0.9452766
2893,2893,0.5717557
2894,2894,0.9077955
2895,2895,0.7649919
2896,2896,0.7649919
2897,2897,0.9862174
2898,2898,0.8566746
2899,2899,0.7229567
2900,2900,0.690013
2901,2901,0.5134825
2902,2902,0.9077955
2903,2903,0.4914762
2904,2904,0.1591895
2905,2905,0.7944444
2906,2906,0.6426611
2907,2907,0.4468705
2908,2908,0.5241605
2909,2909,0.9792062
2910,2910,0.7553625
2911,2911,0.9077955
2912,2912,0.6922321
2913,2913,0.5717557
2914,2914,0.7255612
2915,2915,0.8478486
2916,2916,0.9769689
2917,2917,0.06896552
2918,2918,0.579693
2919,2919,0.06896552
2920,2920,0.7255612
2921,2921,0.3782794
2922,2922,0.4914762
2923,2923,0.07319953
2924,2924,0.9432248
2925,2925,0.6816143
2926,2926,0.4914762
2927,2927,0.8073202
2928,2928,0.08555838
2929,2929,0.08995521
2930,2930,0.07319953
2931,2931,0.5350931
2932,2932,0.8292805
2933,2933,0.7385965
2934,2934,0.8351771
2935,2935,0.7649919
2936,2936,0.7326056
2937,2937,0.9077955
2938,2938,0.7399044
2939,2939,0.7944444
2940,2940,0.8841354
2941,2941,0.8211528
2942,2942,0.5717557
2943,2943,0.2756235
2944,2944,0.7938494
2945,2945,0.690013
2946,2946,0.9874671
2947,2947,0.3782794
2948,2948,0.7255612
2949,2949,0.5717557
2950,2950,0.5920535
2951,2951,0.9432248
2952,2952,0.3121736
2953,2953,0.9769847
2954,2954,0.5717557
2955,2955,0.9432248
2956,2956,0.1690069
2957,2957,0.9432248
2958,2958,0.03461841
2959,2959,0.5221195
2960,2960,0.9667351
2961,2961,0.07176623
2962,2962,0.2294768
2963,2963,0.9077955
2964,2964,0.7649919
2965,2965,0.1660156
2966,2966,0.8213849
2967,2967,0.6918393
2968,2968,0.09252471
2969,2969,0.9077955
2970,2970,0.9364427
2971,2971,0.7235866
2972,2972,0.866775
2973,2973,0.0271985
2974,2974,0.2190282
2975,2975,0.03461841
2976,2976,0.5717557
2977,2977,0.7255612
2978,2978,0.06896552
2979,2979,0.4914762
2980,2980,0.5892698
2981,2981,0.5717557
2982,2982,0.7251298
2983,2983,0.5762267
2984,2984,0.2366237
2985,2985,0.7954867
2986,2986,0.5717557
2987,2987,0.9077955
2988,2988,0.9432248
2989,2989,0.6427481
2990,2990,0.6348053
2991,2991,0.7255612
2992,2992,0.4914762
2993,2993,0.3008732
2994,2994,0.3135498
2995,2995,0.3135498
2996,2996,0.1187182
2997,2997,0.4914762
2998,2998,0.6922321
2999,2999,0.1258065
3000,3000,0.0199005
3001,3001,0.7255612
3002,3002,0.7255612
3003,3003,0.8996357
3004,3004,0.4914762
3005,3005,0.9077955
3006,3006,0.201143
3007,3007,0.7944444
3008,3008,0.1258065
3009,3009,0.9077955
3010,3010,0.9261549
3011,3011,0.3782794
3012,3012,0.7255612
3013,3013,0.03461841
3014,3014,0.03461841
3015,3015,0.5717557
3016,3016,0.6922321
3017,3017,0.5717557
3018,3018,0.7255612
3019,3019,0.6091462
3020,3020,0.1517028
3021,3021,0.2048205
3022,3022,0.8398533
3023,3023,0.6268872
3024,3024,0.5794656
3025,3025,0.5717557
3026,3026,0.8132306
3027,3027,0.9713243
3028,3028,0.5821058
3029,3029,0.7255612
3030,3030,0.3062374
3031,3031,0.4914762
3032,3032,0.7055804
3033,3033,0.9077955
3034,3034,0.1314205
3035,3035,0.7944444
3036,3036,0.1146973
3037,3037,0.7197581
3038,3038,0.06896552
3039,3039,0.9077955
3040,3040,0.4914762
3041,3041,0.7255612
3042,3042,0.1514044
3043,3043,0.4914762
3044,3044,0.8792541
3045,3045,0.6922321
3046,3046,0.6427481
3047,3047,0.04854935
3048,3048,0.9432248
3049,3049,0.7255612
3050,3050,0.5717557
3051,3051,0.7944444
3052,3052,0.9077955
3053,3053,0.8303859
3054,3054,0.9077955
3055,3055,0.4074405
3056,3056,0.9432248
3057,3057,0.8398533
3058,3058,0.8352186
3059,3059,0.2926373
3060,3060,0.7575178
3061,3061,0.7255612
3062,3062,0.7255612
3063,3063,0.9063708
3064,3064,0.9432248
3065,3065,0.7944444
3066,3066,0.4914762
3067,3067,0.7241788
3068,3068,0.579693
3069,3069,0.7192349
3070,3070,0.6343361
3071,3071,0.6922321
3072,3072,0.2478809
3073,3073,0.690013
3074,3074,0.7649919
3075,3075,0.9793541
3076,3076,0.07251048
3077,3077,0.6427481
3078,3078,0.9877776
3079,3079,0.6107776
3080,3080,0.6922321
3081,3081,0.9077955
3082,3082,0.7216233
3083,3083,0.7385965
3084,3084,0.9077955
3085,3085,0.3782794
3086,3086,0.07043134
3087,3087,0.6675887
3088,3088,0.1151956
3089,3089,0.06901512
3090,3090,0.7255612
3091,3091,0.7649919
3092,3092,0.4173871
3093,3093,0.3671333
3094,3094,0.9077955
3095,3095,0.03834937
3096,3096,0.4630045
3097,3097,0.4914762
3098,3098,0.7944444
3099,3099,0.892963
3100,3100,0.9077955
3101,3101,0.9077955
3102,3102,0.5717557
3103,3103,0.690013
3104,3104,0.4914762
3105,3105,0.8667421
3106,3106,0.1256958
3107,3107,0.7944444
3108,3108,0.9077955
3109,3109,0.8143812
3110,3110,0.3135498
3111,3111,0.1164597
3112,3112,0.2265681
3113,3113,0.1251072
3114,3114,0.7418611
3115,3115,0.7556663
3116,3116,0.9338001
3117,3117,0.7649919
3118,3118,0.7255612
3119,3119,0.5717557
3120,3120,0.959976
3121,3121,0.1144842
3122,3122,0.7285538
3123,3123,0.9077955
3124,3124,0.0199005
3125,3125,0.7224162
3126,3126,0.633737
3127,3127,0.6427481
3128,3128,0.3134091
3129,3129,0.7197581
3130,3130,0.4303174
3131,3131,0.3782794
3132,3132,0.3135498
3133,3133,0.4630045
3134,3134,0.7649919
3135,3135,0.8395263
3136,3136,0.3135498
3137,3137,0.8305473
3138,3138,0.579693
3139,3139,0.06896552
3140,3140,0.5717557
3141,3141,0.6915103
3142,3142,0.7649919
3143,3143,0.3125027
3144,3144,0.4914762
3145,3145,0.6048763
3146,3146,0.1163991
3147,3147,0.5720298
3148,3148,0.7255612
3149,3149,0.7255612
3150,3150,0.7944444
3151,3151,0.2659426
3152,3152,0.7255612
3153,3153,0.3782794
3154,3154,0.5717557
3155,3155,0.9648805
3156,3156,0.4418929
3157,3157,0.5717557
3158,3158,0.9077955
3159,3159,0.7950524
3160,3160,0.5717557
3161,3161,0.2814008
3162,3162,0.3043903
3163,3163,0.7255612
3164,3164,0.137716
3165,3165,0.7385965
3166,3166,0.3164215
3167,3167,0.9077955
3168,3168,0.3121837
3169,3169,0.9112225
3170,3170,0.579693
3171,3171,0.9077955
3172,3172,0.1356383
3173,3173,0.6124325
3174,3174,0.4072512
3175,3175,0.579693
3176,3176,0.8143812
3177,3177,0.08734316
3178,3178,0.7649919
3179,3179,0.5943649
3180,3180,0.7385965
3181,3181,0.579693
3182,3182,0.1373328
3183,3183,0.2615276
3184,3184,0.7321028
3185,3185,0.1258065
3186,3186,0.9432248
3187,3187,0.4705472
3188,3188,0.7199394
3189,3189,0.3135498
3190,3190,0.8354744
3191,3191,0.7255612
3192,3192,0.9817061
3193,3193,0.4538695
3194,3194,0.1258065
3195,3195,0.06896552
3196,3196,0.2662289
3197,3197,0.7255612
3198,3198,0.06896552
3199,3199,0.7202396
3200,3200,0.1356387
3201,3201,0.7255612
3202,3202,0.7231008
3203,3203,0.5103215
3204,3204,0.8420652
3205,3205,0.03461841
3206,3206,0.7385965
3207,3207,0.312647
3208,3208,0.7385965
3209,3209,0.5770085
3210,3210,0.9812534
3211,3211,0.7255612
3212,3212,0.579693
3213,3213,0.5884764
3214,3214,0.3751068
3215,3215,0.7944444
3216,3216,0.8143812
3217,3217,0.6922321
3218,3218,0.04643324
3219,3219,0.8666686
3220,3220,0.8254574
3221,3221,0.690013
3222,3222,0.4914762
3223,3223,0.6427481
3224,3224,0.07155614
3225,3225,0.07319953
3226,3226,0.9077955
3227,3227,0.1070656
3228,3228,0.07057666
3229,3229,0.7255612
3230,3230,0.7255612
3231,3231,0.8097835
3232,3232,0.7178228
3233,3233,0.8196461
3234,3234,0.3130944
3235,3235,0.4914762
3236,3236,0.7255612
3237,3237,0.7197581
3238,3238,0.8143812
3239,3239,0.8217019
3240,3240,0.8210703
3241,3241,0.6301334
3242,3242,0.946424
3243,3243,0.5717557
3244,3244,0.8398533
3245,3245,0.9077955
3246,3246,0.7255612
3247,3247,0.6901404
3248,3248,0.7197581
3249,3249,0.72184
3250,3250,0.3782794
3251,3251,0.5768848
3252,3252,0.1258065
3253,3253,0.343837
3254,3254,0.5685768
3255,3255,0.5717557
3256,3256,0.4914762
3257,3257,0.9887429
3258,3258,0.690013
3259,3259,0.6258825
3260,3260,0.9011931
3261,3261,0.1124866
3262,3262,0.6903368
3263,3263,0.9077955
3264,3264,0.138971
3265,3265,0.6922321
3266,3266,0.9432248
3267,3267,0.6189036
3268,3268,0.03461841
3269,3269,0.9432248
3270,3270,0.06896552
3271,3271,0.3135498
3272,3272,0.5429623
3273,3273,0.819461
3274,3274,0.7944444
3275,3275,0.3782794
3276,3276,0.7882394
3277,3277,0.7944444
3278,3278,0.5141624
3279,3279,0.07319953
3280,3280,0.5737064
3281,3281,0.07319953
3282,3282,0.3547061
3283,3283,0.6579773
3284,3284,0.8398533
3285,3285,0.4914762
3286,3286,0.9077955
3287,3287,0.5717557
3288,3288,0.7649919
3289,3289,0.1253416
3290,3290,0.8996573
3291,3291,0.125806
3292,3292,0.2538968
3293,3293,0.8872108
3294,3294,0.9077955
3295,3295,0.5717557
3296,3296,0.3128272
3297,3297,0.8398533
3298,3298,0.1704977
3299,3299,0.1326804
3300,3300,0.7255612
3301,3301,0.6579166
3302,3302,0.3782794
3303,3303,0.9077955
3304,3304,0.3653879
3305,3305,0.6922321
3306,3306,0.7255612
3307,3307,0.6961242
3308,3308,0.7198234
3309,3309,0.690013
3310,3310,0.7385965
3311,3311,0.7649919
3312,3312,0.06896552
3313,3313,0.3135498
3314,3314,0.9432248
3315,3315,0.1172073
3316,3316,0.7255612
3317,3317,0.5968817
3318,3318,0.9432248
3319,3319,0.7944444
3320,3320,0.579693
3321,3321,0.8398533
3322,3322,0.7245265
3323,3323,0.3131617
3324,3324,0.579693
3325,3325,0.12516
3326,3326,0.07319953
3327,3327,0.2458261
3328,3328,0.06896552
3329,3329,0.9060104
3330,3330,0.7400666
3331,3331,0.8143812
3332,3332,0.5717557
3333,3333,0.06896552
3334,3334,0.9242626
3335,3335,0.7767518
3336,3336,0.7385965
3337,3337,0.9432248
3338,3338,0.03461841
3339,3339,0.5794597
3340,3340,0.2387491
3341,3341,0.6937467
3342,3342,0.6424599
3343,3343,0.7944444
3344,3344,0.5765865
3345,3345,0.6427481
3346,3346,0.9077955
3347,3347,0.3124277
3348,3348,0.03461841
3349,3349,0.5287831
3350,3350,0.8398533
3351,3351,0.7385965
3352,3352,0.5717557
3353,3353,0.5732073
3354,3354,0.7106068
3355,3355,0.5884752
3356,3356,0.3135498
3357,3357,0.4914762
3358,3358,0.9766877
3359,3359,0.8667011
3360,3360,0.3082362
3361,3361,0.09520907
3362,3362,0.9077955
3363,3363,0.6427481
3364,3364,0.1268934
3365,3365,0.7649919
3366,3366,0.8960695
3367,3367,0.7649919
3368,3368,0.7464622
3369,3369,0.7385965
3370,3370,0.08941899
3371,3371,0.9626416
3372,3372,0.9077955
3373,3373,0.7385965
3374,3374,0.579693
3375,3375,0.7213202
3376,3376,0.7649919
3377,3377,0.4914762
3378,3378,0.9077955
3379,3379,0.4914762
3380,3380,0.7255612
3381,3381,0.7385965
3382,3382,0.7305342
3383,3383,0.3035184
3384,3384,0.7944444
3385,3385,0.1252732
3386,3386,0.7255612
3387,3387,0.4914762
3388,3388,0.5717557
3389,3389,0.9851763
3390,3390,0.1349365
3391,3391,0.2560978
3392,3392,0.4914762
3393,3393,0.9046624
3394,3394,0.9432248
3395,3395,0.4147369
3396,3396,0.7259004
3397,3397,0.9077955
3398,3398,0.8385572
3399,3399,0.6922321
3400,3400,0.7555094
3401,3401,0.5717557
3402,3402,0.5717557
3403,3403,0.9077955
3404,3404,0.6779233
3405,3405,0.9077955
3406,3406,0.7330064
3407,3407,0.3782794
3408,3408,0.7944444
3409,3409,0.7944444
3410,3410,0.7051837
3411,3411,0.9432248
3412,3412,0.2053034
3413,3413,0.8143812
3414,3414,0.579693
3415,3415,0.8398533
3416,3416,0.2466028
3417,3417,0.06934929
3418,3418,0.2437176
3419,3419,0.6922321
3420,3420,0.9432248
3421,3421,0.7255612
3422,3422,0.7846177
3423,3423,0.7649919
3424,3424,0.5717557
3425,3425,0.7443321
3426,3426,0.4587308
3427,3427,0.7411438
3428,3428,0.9077955
3429,3429,0.1147282
3430,3430,0.4110406
3431,3431,0.9490911
3432,3432,0.5717557
3433,3433,0.1257282
3434,3434,0.6922321
3435,3435,0.9077955
3436,3436,0.8398533
3437,3437,0.8398533
3438,3438,0.5473074
3439,3439,0.5717557
3440,3440,0.690013
3441,3441,0.579693
3442,3442,0.6172493
3443,3443,0.3135498
3444,3444,0.6499112
3445,3445,0.7944444
3446,3446,0.9488283
3447,3447,0.5717557
3448,3448,0.7649919
3449,3449,0.4630045
3450,3450,0.8668033
3451,3451,0.2242412
3452,3452,0.3554765
3453,3453,0.7255612
3454,3454,0.7278666
3455,3455,0.7944444
3456,3456,0.03461841
3457,3457,0.579693
3458,3458,0.2495939
3459,3459,0.7255612
3460,3460,0.9077955
3461,3461,0.7255612
3462,3462,0.06896552
3463,3463,0.8132306
3464,3464,0.9303497
3465,3465,0.9432248
3466,3466,0.07255072
3467,3467,0.5743902
3468,3468,0.8012245
3469,3469,0.9887429
3470,3470,0.6375864
3471,3471,0.7365173
3472,3472,0.5784107
3473,3473,0.9077955
3474,3474,0.3965682
3475,3475,0.5242636
3476,3476,0.6922321
3477,3477,0.9862174
3478,3478,0.6883875
3479,3479,0.2165625
3480,3480,0.7255612
3481,3481,0.9077955
3482,3482,0.1258065
3483,3483,0.9077955
3484,3484,0.7944444
3485,3485,0.7255612
3486,3486,0.7255612
3487,3487,0.0707107
3488,3488,0.7322113
3489,3489,0.8664795
3490,3490,0.9432248
3491,3491,0.7649919
3492,3492,0.9091969
3493,3493,0.3133035
3494,3494,0.7944444
3495,3495,0.579693
3496,3496,0.7385965
3497,3497,0.9077955
3498,3498,0.6399331
3499,3499,0.1280283
3500,3500,0.1247626
3501,3501,0.690013
3502,3502,0.06896552
3503,3503,0.690013
3504,3504,0.4914762
3505,3505,0.7385965
3506,3506,0.7278299
3507,3507,0.166137
3508,3508,0.4453368
3509,3509,0.8085978
3510,3510,0.1257332
3511,3511,0.7385965
3512,3512,0.690013
3513,3513,0.7214342
3514,3514,0.9077955
3515,3515,0.8143812
3516,3516,0.7649919
3517,3517,0.06870869
3518,3518,0.4914762
3519,3519,0.6427481
3520,3520,0.03639401
3521,3521,0.9303497
3522,3522,0.03461841
3523,3523,0.6427481
3524,3524,0.07083507
3525,3525,0.9545718
3526,3526,0.7255612
3527,3527,0.2503573
3528,3528,0.4630045
3529,3529,0.5873256
3530,3530,0.7944444
3531,3531,0.3782794
3532,3532,0.4914762
3533,3533,0.3849129
3534,3534,0.7385965
3535,3535,0.07162031
3536,3536,0.9432248
3537,3537,0.6922321
3538,3538,0.7255612
3539,3539,0.6905733
3540,3540,0.7385965
3541,3541,0.7255612
3542,3542,0.5369851
3543,3543,0.9822322
3544,3544,0.7255612
3545,3545,0.07319953
3546,3546,0.9077955
3547,3547,0.4472995
3548,3548,0.866671
3549,3549,0.7255612
3550,3550,0.9757362
3551,3551,0.3135498
3552,3552,0.9077955
3553,3553,0.7385965
3554,3554,0.690013
3555,3555,0.1241941
3556,3556,0.9077955
3557,3557,0.6922321
3558,3558,0.6602962
3559,3559,0.8340588
3560,3560,0.9161068
3561,3561,0.5717557
3562,3562,0.7706528
3563,3563,0.5717557
3564,3564,0.9077955
3565,3565,0.6922321
3566,3566,0.7197581
3567,3567,0.690013
3568,3568,0.2227648
3569,3569,0.3135498
3570,3570,0.7691252
3571,3571,0.9369701
3572,3572,0.7385965
3573,3573,0.7230209
3574,3574,0.6922321
3575,3575,0.9077955
3576,3576,0.1501232
3577,3577,0.8253339
3578,3578,0.7255612
3579,3579,0.3782794
3580,3580,0.7944444
3581,3581,0.8143812
3582,3582,0.7255612
3583,3583,0.4570851
3584,3584,0.3127914
3585,3585,0.690013
3586,3586,0.4914762
3587,3587,0.9077955
3588,3588,0.579693
3589,3589,0.9077955
3590,3590,0.06959794
3591,3591,0.4914762
3592,3592,0.4914762
3593,3593,0.5668229
3594,3594,0.690013
3595,3595,0.312175
3596,3596,0.1258065
3597,3597,0.7255612
3598,3598,0.6162487
3599,3599,0.2057707
3600,3600,0.108598
3601,3601,0.1258065
3602,3602,0.9862174
3603,3603,0.9077955
3604,3604,0.9077955
3605,3605,0.3782794
3606,3606,0.2283775
3607,3607,0.690013
3608,3608,0.7197581
3609,3609,0.8398533
3610,3610,0.6107097
3611,3611,0.8398533
3612,3612,0.5717557
3613,3613,0.690013
3614,3614,0.9077955
3615,3615,0.3782794
3616,3616,0.7530264
3617,3617,0.0199005
3618,3618,0.5726864
3619,3619,0.9432248
3620,3620,0.4914762
3621,3621,0.579693
3622,3622,0.7649919
3623,3623,0.9878301
3624,3624,0.866745
3625,3625,0.7471887
3626,3626,0.9077955
3627,3627,0.9324129
3628,3628,0.8668033
3629,3629,0.3135498
3630,3630,0.4630045
3631,3631,0.9077955
3632,3632,0.8667639
3633,3633,0.579693
3634,3634,0.9077955
3635,3635,0.7833399
3636,3636,0.7197618
3637,3637,0.9455678
3638,3638,0.7255612
3639,3639,0.690013
3640,3640,0.3819865
3641,3641,0.1056128
3642,3642,0.9077955
3643,3643,0.579693
3644,3644,0.4016596
3645,3645,0.3092425
3646,3646,0.8355318
3647,3647,0.7892417
3648,3648,0.9432248
3649,3649,0.9077955
3650,3650,0.4914762
3651,3651,0.9077955
3652,3652,0.9284069
3653,3653,0.6327804
3654,3654,0.7255612
3655,3655,0.3125674
3656,3656,0.3123187
3657,3657,0.8707397
3658,3658,0.8398533
3659,3659,0.5706784
3660,3660,0.3593729
3661,3661,0.7944444
3662,3662,0.448002
3663,3663,0.7236586
3664,3664,0.07230637
3665,3665,0.6922321
3666,3666,0.6922321
3667,3667,0.9432248
3668,3668,0.7197581
3669,3669,0.7944444
3670,3670,0.9795189
3671,3671,0.9165736
3672,3672,0.7255612
3673,3673,0.07319953
3674,3674,0.4914762
3675,3675,0.7442347
3676,3676,0.9077955
3677,3677,0.7197581
3678,3678,0.9077955
3679,3679,0.7944444
3680,3680,0.7382211
3681,3681,0.712302
3682,3682,0.7954867
3683,3683,0.1497336
3684,3684,0.9077955
